id,citing,cited
oci:06280145773-06140561512,omid:br/06280145773,omid:br/06140561512
oci:06520186849-06170568343,omid:br/06520186849,omid:br/06170568343
oci:06380116770-06902294461,omid:br/06380116770,omid:br/06902294461
oci:061903987926-06160623079,omid:br/061903987926,omid:br/06160623079
oci:06304421367-06210956380,omid:br/06304421367,omid:br/06210956380
oci:06310175712-06140561512,omid:br/06310175712,omid:br/06140561512
oci:06320186438-06140561512,omid:br/06320186438,omid:br/06140561512
oci:06320186438-06170568343,omid:br/06320186438,omid:br/06170568343
oci:06380111998-06210956380,omid:br/06380111998,omid:br/06210956380
oci:061903966561-06203279654,omid:br/061903966561,omid:br/06203279654
oci:06604350029-062202441807,omid:br/06604350029,omid:br/062202441807
oci:06530113472-06170183458,omid:br/06530113472,omid:br/06170183458
oci:06804346987-06503288031,omid:br/06804346987,omid:br/06503288031
oci:06320186534-06170568343,omid:br/06320186534,omid:br/06170568343
oci:06480126525-06502510769,omid:br/06480126525,omid:br/06502510769
oci:06320186557-06110887928,omid:br/06320186557,omid:br/06110887928
oci:06290157315-06140561512,omid:br/06290157315,omid:br/06140561512
oci:06320186623-06150559817,omid:br/06320186623,omid:br/06150559817
oci:06704375852-06170183458,omid:br/06704375852,omid:br/06170183458
oci:06504391982-06601787386,omid:br/06504391982,omid:br/06601787386
oci:06320186687-06210956380,omid:br/06320186687,omid:br/06210956380
oci:06520169619-06170568343,omid:br/06520169619,omid:br/06170568343
oci:06204402626-06202770497,omid:br/06204402626,omid:br/06202770497
oci:06604437004-06210956380,omid:br/06604437004,omid:br/06210956380
oci:06320186790-06170183458,omid:br/06320186790,omid:br/06170183458
oci:06320186810-06170183458,omid:br/06320186810,omid:br/06170183458
oci:06520106915-06230223708,omid:br/06520106915,omid:br/06230223708
oci:06320186856-06140561512,omid:br/06320186856,omid:br/06140561512
oci:06320186856-062503996551,omid:br/06320186856,omid:br/062503996551
oci:06504405884-06303202666,omid:br/06504405884,omid:br/06303202666
oci:06804354508-06170568343,omid:br/06804354508,omid:br/06170568343
oci:06510148211-06140561512,omid:br/06510148211,omid:br/06140561512
oci:06290188174-06230968757,omid:br/06290188174,omid:br/06230968757
oci:06490123467-06101528651,omid:br/06490123467,omid:br/06101528651
oci:06470112430-06250707898,omid:br/06470112430,omid:br/06250707898
oci:06903993322-06170183458,omid:br/06903993322,omid:br/06170183458
oci:06302173782-06803908527,omid:br/06302173782,omid:br/06803908527
oci:062502170527-06601787386,omid:br/062502170527,omid:br/06601787386
oci:06503155237-06601787386,omid:br/06503155237,omid:br/06601787386
oci:06504416645-06502234707,omid:br/06504416645,omid:br/06502234707
oci:061201654501-06260692882,omid:br/061201654501,omid:br/06260692882
oci:06101058204-06601787386,omid:br/06101058204,omid:br/06601787386
oci:06320173762-06903086000,omid:br/06320173762,omid:br/06903086000
oci:061103961186-06170183458,omid:br/061103961186,omid:br/06170183458
oci:06403867610-06902294461,omid:br/06403867610,omid:br/06902294461
oci:06302676799-06202145706,omid:br/06302676799,omid:br/06202145706
oci:06503991332-06170183458,omid:br/06503991332,omid:br/06170183458
oci:06130298784-06170568343,omid:br/06130298784,omid:br/06170568343
oci:06340167700-06802676386,omid:br/06340167700,omid:br/06802676386
oci:06340167701-06802676386,omid:br/06340167701,omid:br/06802676386
oci:06340167702-06802676386,omid:br/06340167702,omid:br/06802676386
oci:062403426553-06170183458,omid:br/062403426553,omid:br/06170183458
oci:06130298285-06140561512,omid:br/06130298285,omid:br/06140561512
oci:06470144043-06170183458,omid:br/06470144043,omid:br/06170183458
oci:06303100828-061202838477,omid:br/06303100828,omid:br/061202838477
oci:061203443375-06260136919,omid:br/061203443375,omid:br/06260136919
oci:06160763836-06303741008,omid:br/06160763836,omid:br/06303741008
oci:06320152032-06140561512,omid:br/06320152032,omid:br/06140561512
oci:06520154502-06140561512,omid:br/06520154502,omid:br/06140561512
oci:06390172458-06210956380,omid:br/06390172458,omid:br/06210956380
oci:061203920359-06170183458,omid:br/061203920359,omid:br/06170183458
oci:06280128241-06503288031,omid:br/06280128241,omid:br/06503288031
oci:06410162181-06140561512,omid:br/06410162181,omid:br/06140561512
oci:06304372487-06903086000,omid:br/06304372487,omid:br/06903086000
oci:061303876125-06210956380,omid:br/061303876125,omid:br/06210956380
oci:06350112352-06210956380,omid:br/06350112352,omid:br/06210956380
oci:06410162297-06170183458,omid:br/06410162297,omid:br/06170183458
oci:06804442990-06240746889,omid:br/06804442990,omid:br/06240746889
oci:06520147070-06303202666,omid:br/06520147070,omid:br/06303202666
oci:062404010404-06240170058,omid:br/062404010404,omid:br/06240170058
oci:06104385898-06210956380,omid:br/06104385898,omid:br/06210956380
oci:06460105842-06170568343,omid:br/06460105842,omid:br/06170568343
oci:06430153089-06102644543,omid:br/06430153089,omid:br/06102644543
oci:06604411377-061301802667,omid:br/06604411377,omid:br/061301802667
oci:06504440830-06210956380,omid:br/06504440830,omid:br/06210956380
oci:06280142970-06170183458,omid:br/06280142970,omid:br/06170183458
oci:06804442995-06240746889,omid:br/06804442995,omid:br/06240746889
oci:062503899782-06210956380,omid:br/062503899782,omid:br/06210956380
oci:06450137403-06902293924,omid:br/06450137403,omid:br/06902293924
oci:06430179314-06210956380,omid:br/06430179314,omid:br/06210956380
oci:06330141566-06501495894,omid:br/06330141566,omid:br/06501495894
oci:06350179356-06170183458,omid:br/06350179356,omid:br/06170183458
oci:06410122556-06903076477,omid:br/06410122556,omid:br/06903076477
oci:06104356230-06260553547,omid:br/06104356230,omid:br/06260553547
oci:06270156572-06140561512,omid:br/06270156572,omid:br/06140561512
oci:06510154465-06902294461,omid:br/06510154465,omid:br/06902294461
oci:06204345229-06102777077,omid:br/06204345229,omid:br/06102777077
oci:06320176187-06410148028,omid:br/06320176187,omid:br/06410148028
oci:06370193840-061703078703,omid:br/06370193840,omid:br/061703078703
oci:06520169982-06140561512,omid:br/06520169982,omid:br/06140561512
oci:062203980073-06140561512,omid:br/062203980073,omid:br/06140561512
oci:06370165576-06902294461,omid:br/06370165576,omid:br/06902294461
oci:061303842399-062302248524,omid:br/061303842399,omid:br/062302248524
oci:06460103668-06210956380,omid:br/06460103668,omid:br/06210956380
oci:06430109884-06210956380,omid:br/06430109884,omid:br/06210956380
oci:061203881959-061501255212,omid:br/061203881959,omid:br/061501255212
oci:06270174420-06170183458,omid:br/06270174420,omid:br/06170183458
oci:06350185385-06230223708,omid:br/06350185385,omid:br/06230223708
oci:062404001123-06140561512,omid:br/062404001123,omid:br/06140561512
oci:062404001123-06240170058,omid:br/062404001123,omid:br/06240170058
oci:06304377384-06140561512,omid:br/06304377384,omid:br/06140561512
oci:06504350308-06801181643,omid:br/06504350308,omid:br/06801181643
oci:06404451206-06201319817,omid:br/06404451206,omid:br/06201319817
oci:06390163116-06101528651,omid:br/06390163116,omid:br/06101528651
oci:06404432296-06210956380,omid:br/06404432296,omid:br/06210956380
oci:06470146465-06303202666,omid:br/06470146465,omid:br/06303202666
oci:06310132139-06140561512,omid:br/06310132139,omid:br/06140561512
oci:06310132158-06502234707,omid:br/06310132158,omid:br/06502234707
oci:06430114482-06140561512,omid:br/06430114482,omid:br/06140561512
oci:06310132162-06140561512,omid:br/06310132162,omid:br/06140561512
oci:06104417200-06170183458,omid:br/06104417200,omid:br/06170183458
oci:06310132168-06301315626,omid:br/06310132168,omid:br/06301315626
oci:06430143601-06210956380,omid:br/06430143601,omid:br/06210956380
oci:06440101636-06170568343,omid:br/06440101636,omid:br/06170568343
oci:06530110639-06501992948,omid:br/06530110639,omid:br/06501992948
oci:06404403403-06210956380,omid:br/06404403403,omid:br/06210956380
oci:06530110660-06140561512,omid:br/06530110660,omid:br/06140561512
oci:06480178743-06502510769,omid:br/06480178743,omid:br/06502510769
oci:06510164188-06140831470,omid:br/06510164188,omid:br/06140831470
oci:06480141012-06101528651,omid:br/06480141012,omid:br/06101528651
oci:06360102335-06101528651,omid:br/06360102335,omid:br/06101528651
oci:06204416159-06502234707,omid:br/06204416159,omid:br/06502234707
oci:06410104104-06601787386,omid:br/06410104104,omid:br/06601787386
oci:06204416245-06170568343,omid:br/06204416245,omid:br/06170568343
oci:06604415347-06140613444,omid:br/06604415347,omid:br/06140613444
oci:06804372606-06801172011,omid:br/06804372606,omid:br/06801172011
oci:06504353689-062202441807,omid:br/06504353689,omid:br/062202441807
oci:06330110119-06220651118,omid:br/06330110119,omid:br/06220651118
oci:06430185298-06230968757,omid:br/06430185298,omid:br/06230968757
oci:06204416497-06902293924,omid:br/06204416497,omid:br/06902293924
oci:06804372616-06140613444,omid:br/06804372616,omid:br/06140613444
oci:06270187553-06170568343,omid:br/06270187553,omid:br/06170568343
oci:062403975720-06503288031,omid:br/062403975720,omid:br/06503288031
oci:06204416589-06170183458,omid:br/06204416589,omid:br/06170183458
oci:06420151935-06903086000,omid:br/06420151935,omid:br/06903086000
oci:06420151935-06602165741,omid:br/06420151935,omid:br/06602165741
oci:06370156905-06140561512,omid:br/06370156905,omid:br/06140561512
oci:06204416932-06501992948,omid:br/06204416932,omid:br/06501992948
oci:06204416933-06170183458,omid:br/06204416933,omid:br/06170183458
oci:06704371588-06210956380,omid:br/06704371588,omid:br/06210956380
oci:06440162372-06210956380,omid:br/06440162372,omid:br/06210956380
oci:06704401496-06140561512,omid:br/06704401496,omid:br/06140561512
oci:06270193403-06170568343,omid:br/06270193403,omid:br/06170568343
oci:062403957100-06170568343,omid:br/062403957100,omid:br/06170568343
oci:06804372629-06230223708,omid:br/06804372629,omid:br/06230223708
oci:06480133722-06210956380,omid:br/06480133722,omid:br/06210956380
oci:06104386239-06303202666,omid:br/06104386239,omid:br/06303202666
oci:06290163118-062401473077,omid:br/06290163118,omid:br/062401473077
oci:06290163118-06601787386,omid:br/06290163118,omid:br/06601787386
oci:06204336270-06210956380,omid:br/06204336270,omid:br/06210956380
oci:06410101289-061703078703,omid:br/06410101289,omid:br/061703078703
oci:061103972846-06170183458,omid:br/061103972846,omid:br/06170183458
oci:06704401497-06140561512,omid:br/06704401497,omid:br/06140561512
oci:06704401497-06170568343,omid:br/06704401497,omid:br/06170568343
oci:061103987971-06170568343,omid:br/061103987971,omid:br/06170568343
oci:061103987974-06140561512,omid:br/061103987974,omid:br/06140561512
oci:06270135589-061702401159,omid:br/06270135589,omid:br/061702401159
oci:06704321260-06303202666,omid:br/06704321260,omid:br/06303202666
oci:061703894475-06601787386,omid:br/061703894475,omid:br/06601787386
oci:061103987996-06801172011,omid:br/061103987996,omid:br/06801172011
oci:06410121177-06101528651,omid:br/06410121177,omid:br/06101528651
oci:06704404977-06520186877,omid:br/06704404977,omid:br/06520186877
oci:06340105087-06210956380,omid:br/06340105087,omid:br/06210956380
oci:06290171877-06503494251,omid:br/06290171877,omid:br/06503494251
oci:06290157294-06320152232,omid:br/06290157294,omid:br/06320152232
oci:06304421345-06303202666,omid:br/06304421345,omid:br/06303202666
oci:06470104314-06302570684,omid:br/06470104314,omid:br/06302570684
oci:06480133633-06210956380,omid:br/06480133633,omid:br/06210956380
oci:062203981639-06140613444,omid:br/062203981639,omid:br/06140613444
oci:061703878513-06303202666,omid:br/061703878513,omid:br/06303202666
oci:06330153593-06140539419,omid:br/06330153593,omid:br/06140539419
oci:06470178887-06403526068,omid:br/06470178887,omid:br/06403526068
oci:061703878553-06210956380,omid:br/061703878553,omid:br/06210956380
oci:06390165758-06703288209,omid:br/06390165758,omid:br/06703288209
oci:06490170487-06303202666,omid:br/06490170487,omid:br/06303202666
oci:06504390371-061702750477,omid:br/06504390371,omid:br/061702750477
oci:06430171519-06210956380,omid:br/06430171519,omid:br/06210956380
oci:06290157299-06140561512,omid:br/06290157299,omid:br/06140561512
oci:06290157300-06140561512,omid:br/06290157300,omid:br/06140561512
oci:06290157300-06170568343,omid:br/06290157300,omid:br/06170568343
oci:06204429867-06140561512,omid:br/06204429867,omid:br/06140561512
oci:06504432861-06210956380,omid:br/06504432861,omid:br/06210956380
oci:06460129531-06303202666,omid:br/06460129531,omid:br/06303202666
oci:06290157302-06140561512,omid:br/06290157302,omid:br/06140561512
oci:06490152786-06170568343,omid:br/06490152786,omid:br/06170568343
oci:06320175463-06330145767,omid:br/06320175463,omid:br/06330145767
oci:06450132649-06140561512,omid:br/06450132649,omid:br/06140561512
oci:061703878820-06240170058,omid:br/061703878820,omid:br/06240170058
oci:06280163615-06502510769,omid:br/06280163615,omid:br/06502510769
oci:06404436733-06210956380,omid:br/06404436733,omid:br/06210956380
oci:06320180451-06260823747,omid:br/06320180451,omid:br/06260823747
oci:06504375364-06140561512,omid:br/06504375364,omid:br/06140561512
oci:06270156011-06170228464,omid:br/06270156011,omid:br/06170228464
oci:06490134756-06180496402,omid:br/06490134756,omid:br/06180496402
oci:06804439250-06210956380,omid:br/06804439250,omid:br/06210956380
oci:06330103345-06170568343,omid:br/06330103345,omid:br/06170568343
oci:06904001433-06170183458,omid:br/06904001433,omid:br/06170183458
oci:06470144683-06803908527,omid:br/06470144683,omid:br/06803908527
oci:06530104396-06210956380,omid:br/06530104396,omid:br/06210956380
oci:06204400023-06130487014,omid:br/06204400023,omid:br/06130487014
oci:06804359534-06302570684,omid:br/06804359534,omid:br/06302570684
oci:06804359534-06140613444,omid:br/06804359534,omid:br/06140613444
oci:061903931646-06303202666,omid:br/061903931646,omid:br/06303202666
oci:06804453002-06202770497,omid:br/06804453002,omid:br/06202770497
oci:06510184348-06240170058,omid:br/06510184348,omid:br/06240170058
oci:06420117540-06302570684,omid:br/06420117540,omid:br/06302570684
oci:06340112094-06230223708,omid:br/06340112094,omid:br/06230223708
oci:06204350274-06502510769,omid:br/06204350274,omid:br/06502510769
oci:06330156445-06140561512,omid:br/06330156445,omid:br/06140561512
oci:06490123865-06903086000,omid:br/06490123865,omid:br/06903086000
oci:06420117569-06170568343,omid:br/06420117569,omid:br/06170568343
oci:06390118836-06170480712,omid:br/06390118836,omid:br/06170480712
oci:06420117667-06903076477,omid:br/06420117667,omid:br/06903076477
oci:06804410701-06480184700,omid:br/06804410701,omid:br/06480184700
oci:06290140946-06230664425,omid:br/06290140946,omid:br/06230664425
oci:06280153460-06140561512,omid:br/06280153460,omid:br/06140561512
oci:06380101569-06170183458,omid:br/06380101569,omid:br/06170183458
oci:06280126415-06240170058,omid:br/06280126415,omid:br/06240170058
oci:062203917131-06170183458,omid:br/062203917131,omid:br/06170183458
oci:06340150634-06140561512,omid:br/06340150634,omid:br/06140561512
oci:06704371889-06210956380,omid:br/06704371889,omid:br/06210956380
oci:06304353846-06170568343,omid:br/06304353846,omid:br/06170568343
oci:06304353852-06303202666,omid:br/06304353852,omid:br/06303202666
oci:06304353855-06170183458,omid:br/06304353855,omid:br/06170183458
oci:06410132926-062202441807,omid:br/06410132926,omid:br/062202441807
oci:06304353906-06210956380,omid:br/06304353906,omid:br/06210956380
oci:06604430690-06210956380,omid:br/06604430690,omid:br/06210956380
oci:06530121231-06170976333,omid:br/06530121231,omid:br/06170976333
oci:06304353953-06170480712,omid:br/06304353953,omid:br/06170480712
oci:06350172550-06170568343,omid:br/06350172550,omid:br/06170568343
oci:06340100771-06170228464,omid:br/06340100771,omid:br/06170228464
oci:06204370201-06303202666,omid:br/06204370201,omid:br/06303202666
oci:06270193661-06260801792,omid:br/06270193661,omid:br/06260801792
oci:06410187592-06320183724,omid:br/06410187592,omid:br/06320183724
